Room_ID,DayType,Occupancy,Ventilation_Status,CO2,PM2.5,Humidity,Temperature,AQ_Label
1,0,1,1,437.762,20.0,50.0,24.0,0
1,0,1,1,432.718,20.0,50.0,24.0,0
1,0,1,1,436.468,20.0,50.0,24.0,0
1,0,1,1,480.292,20.0,50.0,24.0,0
1,0,1,1,487.724,20.0,50.0,24.0,0
1,0,1,1,486.22,20.0,50.0,24.0,0
1,0,1,1,472.043,20.0,50.0,24.0,0
1,0,1,1,475.777,20.0,50.0,24.0,0
1,0,1,1,468.979,20.0,50.0,24.0,0
1,0,1,1,465.214,20.0,50.0,24.0,0
1,0,1,1,463.546,20.0,50.0,24.0,0
1,0,1,1,478.895,20.0,50.0,24.0,0
1,0,1,1,474.825,20.0,50.0,24.0,0
1,0,1,1,471.086,20.0,50.0,24.0,0
1,0,1,1,463.362,20.0,50.0,24.0,0
1,0,1,1,465.688,20.0,50.0,24.0,0
1,0,1,1,457.301,20.0,50.0,24.0,0
1,0,1,1,441.605,20.0,50.0,24.0,0
1,0,1,1,437.769,20.0,50.0,24.0,0
1,0,1,1,437.238,20.0,50.0,24.0,0
1,0,1,1,437.499,20.0,50.0,24.0,0
1,0,1,1,435.997,20.0,50.0,24.0,0
1,0,1,1,436.69,20.0,50.0,24.0,0
1,0,1,1,436.005,20.0,50.0,24.0,0
1,0,1,1,436.059,20.0,50.0,24.0,0
1,0,1,1,435.044,20.0,50.0,24.0,0
1,0,1,1,438.792,20.0,50.0,24.0,0
1,0,1,1,441.591,20.0,50.0,24.0,0
1,0,1,1,441.837,20.0,50.0,24.0,0
1,0,1,1,443.372,20.0,50.0,24.0,0
1,0,1,1,446.71,20.0,50.0,24.0,0
1,0,1,1,485.462,20.0,50.0,24.0,0
1,0,1,1,469.451,20.0,50.0,24.0,0
1,0,1,1,457.508,20.0,50.0,24.0,0
1,0,1,1,451.882,20.0,50.0,24.0,0
1,0,1,1,441.534,20.0,50.0,24.0,0
1,0,1,1,438.616,20.0,50.0,24.0,0
1,0,1,1,436.234,20.0,50.0,24.0,0
1,0,1,1,435.234,20.0,50.0,24.0,0
1,0,1,1,434.586,20.0,50.0,24.0,0
1,0,1,1,438.553,20.0,50.0,24.0,0
1,0,1,1,439.249,20.0,50.0,24.0,0
1,0,1,1,438.659,20.0,50.0,24.0,0
1,0,1,1,436.82,20.0,50.0,24.0,0
1,0,1,1,437.009,20.0,50.0,24.0,0
1,0,1,1,449.326,20.0,50.0,24.0,0
1,0,1,1,448.36,20.0,50.0,24.0,0
1,0,1,1,442.779,20.0,50.0,24.0,0
1,0,1,1,450.46,20.0,50.0,24.0,0
1,0,1,1,477.143,20.0,50.0,24.0,0
1,0,1,1,473.643,20.0,50.0,24.0,0
1,0,1,1,455.468,20.0,50.0,24.0,0
1,0,1,1,452.761,20.0,50.0,24.0,0
1,0,1,1,446.852,20.0,50.0,24.0,0
1,0,1,1,439.797,20.0,50.0,24.0,0
1,0,1,1,439.855,20.0,50.0,24.0,0
1,0,1,1,445.435,20.0,50.0,24.0,0
1,0,1,1,447.565,20.0,50.0,24.0,0
1,0,1,1,451.402,20.0,50.0,24.0,0
1,0,1,1,449.903,20.0,50.0,24.0,0
1,0,1,1,444.1,20.0,50.0,24.0,0
1,0,1,1,441.479,20.0,50.0,24.0,0
1,0,1,1,439.343,20.0,50.0,24.0,0
1,0,1,1,445.614,20.0,50.0,24.0,0
1,0,1,1,447.511,20.0,50.0,24.0,0
1,0,1,1,445.181,20.0,50.0,24.0,0
1,0,1,1,445.29,20.0,50.0,24.0,0
1,0,1,1,445.174,20.0,50.0,24.0,0
1,0,1,1,447.872,20.0,50.0,24.0,0
1,0,1,1,446.232,20.0,50.0,24.0,0
1,0,1,1,453.705,20.0,50.0,24.0,0
1,0,1,1,460.898,20.0,50.0,24.0,0
1,0,1,1,452.495,20.0,50.0,24.0,0
1,0,1,1,452.179,20.0,50.0,24.0,0
1,0,1,1,447.251,20.0,50.0,24.0,0
1,0,1,1,443.179,20.0,50.0,24.0,0
1,0,1,1,438.499,20.0,50.0,24.0,0
1,0,1,1,444.652,20.0,50.0,24.0,0
1,0,1,1,448.311,20.0,50.0,24.0,0
1,0,1,1,449.507,20.0,50.0,24.0,0
1,0,1,1,445.131,20.0,50.0,24.0,0
1,0,1,1,441.757,20.0,50.0,24.0,0
1,0,1,1,441.246,20.0,50.0,24.0,0
1,0,1,1,438.559,20.0,50.0,24.0,0
1,0,1,1,436.911,20.0,50.0,24.0,0
1,0,1,1,441.413,20.0,50.0,24.0,0
1,0,1,1,437.851,20.0,50.0,24.0,0
1,0,1,1,437.449,20.0,50.0,24.0,0
1,0,1,1,439.643,20.0,50.0,24.0,0
1,0,1,1,443.248,20.0,50.0,24.0,0
1,0,1,1,445.531,20.0,50.0,24.0,0
1,0,1,1,443.413,20.0,50.0,24.0,0
1,0,1,1,440.586,20.0,50.0,24.0,0
1,0,1,1,438.303,20.0,50.0,24.0,0
1,0,1,1,436.635,20.0,50.0,24.0,0
1,0,1,1,438.423,20.0,50.0,24.0,0
1,0,1,1,440.639,20.0,50.0,24.0,0
1,0,1,1,439.107,20.0,50.0,24.0,0
1,0,1,1,442.156,20.0,50.0,24.0,0
1,0,1,1,439.522,20.0,50.0,24.0,0
1,0,1,1,437.306,20.0,50.0,24.0,0
1,0,1,1,440.667,20.0,50.0,24.0,0
1,0,1,1,442.366,20.0,50.0,24.0,0
1,0,1,1,442.416,20.0,50.0,24.0,0
1,0,1,1,438.528,20.0,50.0,24.0,0
1,0,1,1,442.153,20.0,50.0,24.0,0
1,0,1,1,439.401,20.0,50.0,24.0,0
1,0,1,1,445.734,20.0,50.0,24.0,0
1,0,1,1,453.065,20.0,50.0,24.0,0
1,0,1,1,451.333,20.0,50.0,24.0,0
1,0,1,1,446.019,20.0,50.0,24.0,0
1,0,1,1,442.046,20.0,50.0,24.0,0
1,0,1,1,440.97,20.0,50.0,24.0,0
1,0,1,1,440.169,20.0,50.0,24.0,0
1,0,1,1,439.545,20.0,50.0,24.0,0
1,0,1,1,435.872,20.0,50.0,24.0,0
1,0,1,1,437.805,20.0,50.0,24.0,0
1,0,1,1,439.896,20.0,50.0,24.0,0
1,0,1,1,440.737,20.0,50.0,24.0,0
1,0,1,1,447.798,20.0,50.0,24.0,0
1,0,1,1,445.408,20.0,50.0,24.0,0
1,0,1,1,449.255,20.0,50.0,24.0,0
1,0,1,1,447.63,20.0,50.0,24.0,0
1,0,1,1,446.578,20.0,50.0,24.0,0
1,0,1,1,444.911,20.0,50.0,24.0,0
1,0,1,1,446.04,20.0,50.0,24.0,0
1,0,1,1,445.404,20.0,50.0,24.0,0
1,0,1,1,444.813,20.0,50.0,24.0,0
1,0,1,1,447.185,20.0,50.0,24.0,0
1,0,1,1,449.214,20.0,50.0,24.0,0
1,0,1,1,448.784,20.0,50.0,24.0,0
1,0,1,1,442.884,20.0,50.0,24.0,0
1,0,1,1,445.172,20.0,50.0,24.0,0
1,0,1,1,448.42,20.0,50.0,24.0,0
1,0,1,1,448.872,20.0,50.0,24.0,0
1,0,1,1,449.864,20.0,50.0,24.0,0
1,0,1,1,448.074,20.0,50.0,24.0,0
1,0,1,1,451.902,20.0,50.0,24.0,0
1,0,1,1,451.546,20.0,50.0,24.0,0
1,0,1,1,460.259,20.0,50.0,24.0,0
1,0,1,1,457.84,20.0,50.0,24.0,0
1,0,1,1,454.131,20.0,50.0,24.0,0
1,0,1,1,457.747,20.0,50.0,24.0,0
1,0,1,1,453.158,20.0,50.0,24.0,0
1,0,1,1,447.756,20.0,50.0,24.0,0
1,0,1,1,445.325,20.0,50.0,24.0,0
1,0,1,1,449.048,20.0,50.0,24.0,0
1,0,1,1,450.677,20.0,50.0,24.0,0
1,0,1,1,453.62,20.0,50.0,24.0,0
1,0,1,1,455.855,20.0,50.0,24.0,0
1,0,1,1,457.55,20.0,50.0,24.0,0
1,0,1,1,464.06,20.0,50.0,24.0,0
1,0,1,1,474.393,20.0,50.0,24.0,0
1,0,1,1,470.856,20.0,50.0,24.0,0
1,0,1,1,473.648,20.0,50.0,24.0,0
1,0,1,1,473.313,20.0,50.0,24.0,0
1,0,1,1,473.295,20.0,50.0,24.0,0
1,0,1,1,476.127,20.0,50.0,24.0,0
1,0,1,1,471.461,20.0,50.0,24.0,0
1,0,1,1,465.394,20.0,50.0,24.0,0
1,0,1,1,460.609,20.0,50.0,24.0,0
1,0,1,1,460.146,20.0,50.0,24.0,0
1,0,1,1,459.477,20.0,50.0,24.0,0
1,0,1,1,462.512,20.0,50.0,24.0,0
1,0,1,1,464.021,20.0,50.0,24.0,0
1,0,1,1,462.772,20.0,50.0,24.0,0
1,0,1,1,465.574,20.0,50.0,24.0,0
1,0,1,1,460.913,20.0,50.0,24.0,0
1,0,1,1,461.341,20.0,50.0,24.0,0
1,0,1,1,463.461,20.0,50.0,24.0,0
1,0,1,1,464.168,20.0,50.0,24.0,0
1,0,1,1,465.932,20.0,50.0,24.0,0
1,0,1,1,466.29,20.0,50.0,24.0,0
1,0,1,1,462.987,20.0,50.0,24.0,0
1,0,1,1,465.796,20.0,50.0,24.0,0
1,0,1,1,471.052,20.0,50.0,24.0,0
1,0,1,1,466.953,20.0,50.0,24.0,0
1,0,1,1,464.781,20.0,50.0,24.0,0
1,0,1,1,462.805,20.0,50.0,24.0,0
1,0,1,1,458.334,20.0,50.0,24.0,0
1,0,1,1,456.86,20.0,50.0,24.0,0
1,0,1,1,463.833,20.0,50.0,24.0,0
1,0,1,1,453.388,20.0,50.0,24.0,0
1,0,1,1,448.802,20.0,50.0,24.0,0
1,0,1,1,452.93,20.0,50.0,24.0,0
1,0,1,1,451.504,20.0,50.0,24.0,0
1,0,1,1,447.268,20.0,50.0,24.0,0
1,0,1,1,447.231,20.0,50.0,24.0,0
1,0,1,1,459.273,20.0,50.0,24.0,0
1,0,1,1,486.71,20.0,50.0,24.0,0
1,0,1,1,489.295,20.0,50.0,24.0,0
1,0,1,1,481.902,20.0,50.0,24.0,0
1,0,1,1,483.471,20.0,50.0,24.0,0
1,0,1,1,491.316,20.0,50.0,24.0,0
1,0,1,1,495.721,20.0,50.0,24.0,0
1,0,1,1,501.366,20.0,50.0,24.0,0
1,0,1,1,494.961,20.0,50.0,24.0,0
1,0,1,1,493.721,20.0,50.0,24.0,0
1,0,1,1,493.31,20.0,50.0,24.0,0
1,0,1,1,493.139,20.0,50.0,24.0,0
1,0,1,1,491.527,20.0,50.0,24.0,0
1,0,1,1,485.81,20.0,50.0,24.0,0
1,0,1,1,484.919,20.0,50.0,24.0,0
1,0,1,1,489.525,20.0,50.0,24.0,0
1,0,1,1,489.434,20.0,50.0,24.0,0
1,0,1,1,493.309,20.0,50.0,24.0,0
1,0,1,1,486.747,20.0,50.0,24.0,0
1,0,1,1,488.668,20.0,50.0,24.0,0
1,0,1,1,494.972,20.0,50.0,24.0,0
1,0,1,1,496.191,20.0,50.0,24.0,0
1,0,1,1,488.315,20.0,50.0,24.0,0
1,0,1,1,487.007,20.0,50.0,24.0,0
1,0,1,1,479.202,20.0,50.0,24.0,0
1,0,1,1,478.4,20.0,50.0,24.0,0
1,0,1,1,477.526,20.0,50.0,24.0,0
1,0,1,1,475.342,20.0,50.0,24.0,0
1,0,1,1,474.921,20.0,50.0,24.0,0
1,0,1,1,476.918,20.0,50.0,24.0,0
1,0,1,1,477.404,20.0,50.0,24.0,0
1,0,1,1,477.932,20.0,50.0,24.0,0
1,0,1,1,476.367,20.0,50.0,24.0,0
1,0,1,1,472.585,20.0,50.0,24.0,0
1,0,1,1,470.325,20.0,50.0,24.0,0
1,0,1,1,470.322,20.0,50.0,24.0,0
1,0,1,1,469.312,20.0,50.0,24.0,0
1,0,1,1,470.834,20.0,50.0,24.0,0
1,0,1,1,469.704,20.0,50.0,24.0,0
1,0,1,1,469.582,20.0,50.0,24.0,0
1,0,1,1,469.673,20.0,50.0,24.0,0
1,0,1,1,468.08,20.0,50.0,24.0,0
1,0,1,1,469.866,20.0,50.0,24.0,0
1,0,1,1,466.531,20.0,50.0,24.0,0
1,0,1,1,468.36,20.0,50.0,24.0,0
1,0,1,1,468.678,20.0,50.0,24.0,0
1,0,1,1,473.085,20.0,50.0,24.0,0
1,0,1,1,475.629,20.0,50.0,24.0,0
1,0,1,1,471.7,20.0,50.0,24.0,0
1,0,1,1,470.781,20.0,50.0,24.0,0
1,0,1,1,475.804,20.0,50.0,24.0,0
1,0,1,1,476.719,20.0,50.0,24.0,0
1,0,1,1,479.558,20.0,50.0,24.0,0
1,0,1,1,483.971,20.0,50.0,24.0,0
1,0,1,1,482.597,20.0,50.0,24.0,0
1,0,1,1,481.968,20.0,50.0,24.0,0
1,0,1,1,480.221,20.0,50.0,24.0,0
1,0,1,1,479.262,20.0,50.0,24.0,0
1,0,1,1,479.087,20.0,50.0,24.0,0
1,0,1,1,482.224,20.0,50.0,24.0,0
1,0,1,1,481.864,20.0,50.0,24.0,0
1,0,1,1,481.91,20.0,50.0,24.0,0
1,0,1,1,480.887,20.0,50.0,24.0,0
1,0,1,1,475.91,20.0,50.0,24.0,0
1,0,1,1,475.804,20.0,50.0,24.0,0
1,0,1,1,477.58,20.0,50.0,24.0,0
1,0,1,1,475.649,20.0,50.0,24.0,0
1,0,1,1,477.345,20.0,50.0,24.0,0
1,0,1,1,479.037,20.0,50.0,24.0,0
1,0,1,1,481.437,20.0,50.0,24.0,0
1,0,1,1,483.305,20.0,50.0,24.0,0
1,0,1,1,482.553,20.0,50.0,24.0,0
1,0,1,1,478.969,20.0,50.0,24.0,0
1,0,1,1,475.149,20.0,50.0,24.0,0
1,0,1,1,474.668,20.0,50.0,24.0,0
1,0,1,1,472.985,20.0,50.0,24.0,0
1,0,1,1,472.013,20.0,50.0,24.0,0
1,0,1,1,474.351,20.0,50.0,24.0,0
1,0,1,1,473.388,20.0,50.0,24.0,0
1,0,1,1,471.891,20.0,50.0,24.0,0
1,0,1,1,470.954,20.0,50.0,24.0,0
1,0,1,1,471.085,20.0,50.0,24.0,0
1,0,1,1,473.659,20.0,50.0,24.0,0
1,0,1,1,474.071,20.0,50.0,24.0,0
1,0,1,1,472.918,20.0,50.0,24.0,0
1,0,1,1,470.522,20.0,50.0,24.0,0
1,0,1,1,469.291,20.0,50.0,24.0,0
1,0,1,1,470.725,20.0,50.0,24.0,0
1,0,1,1,469.593,20.0,50.0,24.0,0
1,0,1,1,468.004,20.0,50.0,24.0,0
1,0,1,1,466.699,20.0,50.0,24.0,0
1,0,1,1,470.484,20.0,50.0,24.0,0
1,0,1,1,474.146,20.0,50.0,24.0,0
1,0,1,1,472.708,20.0,50.0,24.0,0
1,0,1,1,471.501,20.0,50.0,24.0,0
1,0,1,1,472.907,20.0,50.0,24.0,0
1,0,1,1,473.493,20.0,50.0,24.0,0
1,0,1,1,472.458,20.0,50.0,24.0,0
1,0,1,1,471.872,20.0,50.0,24.0,0
1,0,1,1,471.618,20.0,50.0,24.0,0
1,0,1,1,473.876,20.0,50.0,24.0,0
1,0,1,1,475.758,20.0,50.0,24.0,0
1,0,1,1,475.413,20.0,50.0,24.0,0
1,0,1,1,474.681,20.0,50.0,24.0,0
1,0,1,1,472.14,20.0,50.0,24.0,0
1,0,1,1,474.684,20.0,50.0,24.0,0
1,0,1,1,469.613,20.0,50.0,24.0,0
1,0,1,1,470.868,20.0,50.0,24.0,0
1,0,1,1,471.483,20.0,50.0,24.0,0
1,0,1,1,473.297,20.0,50.0,24.0,0
1,0,1,1,470.72,20.0,50.0,24.0,0
1,0,1,1,471.406,20.0,50.0,24.0,0
1,0,1,1,468.52,20.0,50.0,24.0,0
1,0,1,1,469.059,20.0,50.0,24.0,0
1,0,1,1,474.263,20.0,50.0,24.0,0
1,0,1,1,476.477,20.0,50.0,24.0,0
1,0,1,1,476.233,20.0,50.0,24.0,0
1,0,1,1,471.672,20.0,50.0,24.0,0
1,0,1,1,470.53,20.0,50.0,24.0,0
1,0,1,1,469.828,20.0,50.0,24.0,0
1,0,1,1,471.325,20.0,50.0,24.0,0
1,0,1,1,472.793,20.0,50.0,24.0,0
1,0,1,1,467.227,20.0,50.0,24.0,0
1,0,1,1,468.105,20.0,50.0,24.0,0
1,0,1,1,467.436,20.0,50.0,24.0,0
1,0,1,1,467.937,20.0,50.0,24.0,0
1,0,1,1,469.412,20.0,50.0,24.0,0
1,0,1,1,473.671,20.0,50.0,24.0,0
1,0,1,1,471.892,20.0,50.0,24.0,0
1,0,1,1,471.249,20.0,50.0,24.0,0
1,0,1,1,473.388,20.0,50.0,24.0,0
1,0,1,1,478.308,20.0,50.0,24.0,0
1,0,1,1,480.427,20.0,50.0,24.0,0
1,0,1,1,479.461,20.0,50.0,24.0,0
1,0,1,1,480.31,20.0,50.0,24.0,0
1,0,1,1,478.099,20.0,50.0,24.0,0
1,0,1,1,481.393,20.0,50.0,24.0,0
1,0,1,1,480.14,20.0,50.0,24.0,0
1,0,1,1,476.883,20.0,50.0,24.0,0
1,0,1,1,477.864,20.0,50.0,24.0,0
1,0,1,1,483.095,20.0,50.0,24.0,0
1,0,1,1,481.45,20.0,50.0,24.0,0
1,0,1,1,475.87,20.0,50.0,24.0,0
1,0,1,1,475.791,20.0,50.0,24.0,0
1,0,1,1,473.316,20.0,50.0,24.0,0
1,0,1,1,472.832,20.0,50.0,24.0,0
1,0,1,1,472.849,20.0,50.0,24.0,0
1,0,1,1,475.32,20.0,50.0,24.0,0
1,0,1,1,479.231,20.0,50.0,24.0,0
1,0,1,1,480.821,20.0,50.0,24.0,0
1,0,1,1,477.964,20.0,50.0,24.0,0
1,0,1,1,481.201,20.0,50.0,24.0,0
1,0,1,1,479.061,20.0,50.0,24.0,0
1,0,1,1,476.872,20.0,50.0,24.0,0
1,0,1,1,474.42,20.0,50.0,24.0,0
1,0,1,1,471.444,20.0,50.0,24.0,0
1,0,1,1,473.22,20.0,50.0,24.0,0
1,0,1,1,474.504,20.0,50.0,24.0,0
1,0,1,1,478.326,20.0,50.0,24.0,0
1,0,1,1,482.694,20.0,50.0,24.0,0
1,0,1,1,484.453,20.0,50.0,24.0,0
1,0,1,1,484.597,20.0,50.0,24.0,0
1,0,1,1,481.3,20.0,50.0,24.0,0
1,0,1,1,482.747,20.0,50.0,24.0,0
1,0,1,1,481.166,20.0,50.0,24.0,0
1,0,1,1,483.467,20.0,50.0,24.0,0
1,0,1,1,484.727,20.0,50.0,24.0,0
1,0,1,1,485.687,20.0,50.0,24.0,0
1,0,1,1,484.039,20.0,50.0,24.0,0
1,0,1,1,482.739,20.0,50.0,24.0,0
1,0,1,1,482.324,20.0,50.0,24.0,0
1,0,1,1,486.88,20.0,50.0,24.0,0
1,0,1,1,487.85,20.0,50.0,24.0,0
1,0,1,1,484.553,20.0,50.0,24.0,0
1,0,1,1,482.999,20.0,50.0,24.0,0
1,0,1,1,484.496,20.0,50.0,24.0,0
1,0,1,1,481.701,20.0,50.0,24.0,0
1,0,1,1,479.06,20.0,50.0,24.0,0
1,0,1,1,482.623,20.0,50.0,24.0,0
1,0,1,1,482.64,20.0,50.0,24.0,0
1,0,1,1,482.129,20.0,50.0,24.0,0
1,0,1,1,478.9,20.0,50.0,24.0,0
1,0,1,1,477.448,20.0,50.0,24.0,0
1,0,1,1,480.67,20.0,50.0,24.0,0
1,0,1,1,479.324,20.0,50.0,24.0,0
1,0,1,1,477.705,20.0,50.0,24.0,0
1,0,1,1,481.841,20.0,50.0,24.0,0
1,0,1,1,479.821,20.0,50.0,24.0,0
1,0,1,1,476.961,20.0,50.0,24.0,0
1,0,1,1,472.323,20.0,50.0,24.0,0
1,0,1,1,474.32,20.0,50.0,24.0,0
1,0,1,1,475.343,20.0,50.0,24.0,0
1,0,1,1,478.334,20.0,50.0,24.0,0
1,0,1,1,478.027,20.0,50.0,24.0,0
1,0,1,1,476.718,20.0,50.0,24.0,0
1,0,1,1,475.18,20.0,50.0,24.0,0
1,0,1,1,476.601,20.0,50.0,24.0,0
1,0,1,1,477.399,20.0,50.0,24.0,0
1,0,1,1,477.848,20.0,50.0,24.0,0
1,0,1,1,476.854,20.0,50.0,24.0,0
1,0,1,1,479.584,20.0,50.0,24.0,0
1,0,1,1,478.34,20.0,50.0,24.0,0
1,0,1,1,480.833,20.0,50.0,24.0,0
1,0,1,1,477.266,20.0,50.0,24.0,0
1,0,1,1,476.306,20.0,50.0,24.0,0
1,0,1,1,475.601,20.0,50.0,24.0,0
1,0,1,1,477.748,20.0,50.0,24.0,0
1,0,1,1,478.032,20.0,50.0,24.0,0
1,0,1,1,475.179,20.0,50.0,24.0,0
1,0,1,1,475.483,20.0,50.0,24.0,0
1,0,1,1,476.855,20.0,50.0,24.0,0
1,0,1,1,475.404,20.0,50.0,24.0,0
1,0,1,1,475.932,20.0,50.0,24.0,0
1,0,1,1,479.365,20.0,50.0,24.0,0
1,0,1,1,476.406,20.0,50.0,24.0,0
1,0,1,1,476.292,20.0,50.0,24.0,0
1,0,1,1,477.347,20.0,50.0,24.0,0
1,0,1,1,474.965,20.0,50.0,24.0,0
1,0,1,1,477.684,20.0,50.0,24.0,0
1,0,1,1,474.18,20.0,50.0,24.0,0
1,0,1,1,474.298,20.0,50.0,24.0,0
1,0,1,1,474.353,20.0,50.0,24.0,0
1,0,1,1,476.068,20.0,50.0,24.0,0
1,0,1,1,476.71,20.0,50.0,24.0,0
1,0,1,1,478.329,20.0,50.0,24.0,0
1,0,1,1,479.571,20.0,50.0,24.0,0
1,0,1,1,477.159,20.0,50.0,24.0,0
1,0,1,1,476.91,20.0,50.0,24.0,0
1,0,1,1,476.937,20.0,50.0,24.0,0
1,0,1,1,478.72,20.0,50.0,24.0,0
1,0,1,1,478.119,20.0,50.0,24.0,0
1,0,1,1,475.812,20.0,50.0,24.0,0
1,0,1,1,475.549,20.0,50.0,24.0,0
1,0,1,1,474.282,20.0,50.0,24.0,0
1,0,1,1,473.135,20.0,50.0,24.0,0
1,0,1,1,473.027,20.0,50.0,24.0,0
1,0,1,1,472.028,20.0,50.0,24.0,0
1,0,1,1,472.195,20.0,50.0,24.0,0
1,0,1,1,475.893,20.0,50.0,24.0,0
1,0,1,1,474.904,20.0,50.0,24.0,0
1,0,1,1,473.122,20.0,50.0,24.0,0
1,0,1,1,475.116,20.0,50.0,24.0,0
1,0,1,1,472.822,20.0,50.0,24.0,0
1,0,1,1,475.493,20.0,50.0,24.0,0
1,0,1,1,474.676,20.0,50.0,24.0,0
1,0,1,1,475.885,20.0,50.0,24.0,0
1,0,1,1,475.243,20.0,50.0,24.0,0
1,0,1,1,471.861,20.0,50.0,24.0,0
1,0,1,1,471.181,20.0,50.0,24.0,0
1,0,1,1,469.97,20.0,50.0,24.0,0
1,0,1,1,472.257,20.0,50.0,24.0,0
1,0,1,1,474.573,20.0,50.0,24.0,0
1,0,1,1,474.358,20.0,50.0,24.0,0
1,0,1,1,473.974,20.0,50.0,24.0,0
1,0,1,1,470.666,20.0,50.0,24.0,0
1,0,1,1,470.386,20.0,50.0,24.0,0
1,0,1,1,468.445,20.0,50.0,24.0,0
1,0,1,1,465.508,20.0,50.0,24.0,0
1,0,1,1,465.539,20.0,50.0,24.0,0
1,0,1,1,465.292,20.0,50.0,24.0,0
1,0,1,1,461.031,20.0,50.0,24.0,0
1,0,1,1,459.433,20.0,50.0,24.0,0
1,0,1,1,458.624,20.0,50.0,24.0,0
1,0,1,1,459.897,20.0,50.0,24.0,0
1,0,1,1,459.9,20.0,50.0,24.0,0
1,0,1,1,460.183,20.0,50.0,24.0,0
1,0,1,1,461.104,20.0,50.0,24.0,0
1,0,1,1,464.118,20.0,50.0,24.0,0
1,0,1,1,472.197,20.0,50.0,24.0,0
1,0,1,1,472.04,20.0,50.0,24.0,0
1,0,1,1,469.32,20.0,50.0,24.0,0
1,0,1,1,466.6,20.0,50.0,24.0,0
1,0,1,1,467.487,20.0,50.0,24.0,0
1,0,1,1,464.058,20.0,50.0,24.0,0
1,0,1,1,463.632,20.0,50.0,24.0,0
1,0,1,1,461.38,20.0,50.0,24.0,0
1,0,1,1,458.912,20.0,50.0,24.0,0
1,0,1,1,458.487,20.0,50.0,24.0,0
1,0,1,1,460.684,20.0,50.0,24.0,0
1,0,1,1,466.866,20.0,50.0,24.0,0
1,0,1,1,464.406,20.0,50.0,24.0,0
1,0,1,1,461.074,20.0,50.0,24.0,0
1,0,1,1,459.4,20.0,50.0,24.0,0
1,0,1,1,459.422,20.0,50.0,24.0,0
1,0,1,1,465.385,20.0,50.0,24.0,0
1,0,1,1,463.604,20.0,50.0,24.0,0
1,0,1,1,465.028,20.0,50.0,24.0,0
1,0,1,1,462.003,20.0,50.0,24.0,0
1,0,1,1,459.347,20.0,50.0,24.0,0
1,0,1,1,459.887,20.0,50.0,24.0,0
1,0,1,1,464.446,20.0,50.0,24.0,0
1,0,1,1,471.213,20.0,50.0,24.0,0
1,0,1,1,475.067,20.0,50.0,24.0,0
1,0,1,1,473.845,20.0,50.0,24.0,0
1,0,1,1,494.27,20.0,50.0,24.0,0
1,0,1,1,516.075,20.0,50.0,24.0,0
1,0,1,1,518.122,20.0,50.0,24.0,0
1,0,1,1,519.285,20.0,50.0,24.0,0
1,0,1,1,502.477,20.0,50.0,24.0,0
1,0,1,1,501.831,20.0,50.0,24.0,0
1,0,1,1,479.742,20.0,50.0,24.0,0
1,0,1,1,480.571,20.0,50.0,24.0,0
1,0,1,1,485.449,20.0,50.0,24.0,0
1,0,1,1,476.917,20.0,50.0,24.0,0
1,0,1,1,470.05,20.0,50.0,24.0,0
1,0,1,1,478.353,20.0,50.0,24.0,0
1,0,1,1,475.087,20.0,50.0,24.0,0
1,0,1,1,473.106,20.0,50.0,24.0,0
1,0,1,1,478.284,20.0,50.0,24.0,0
1,0,1,1,483.829,20.0,50.0,24.0,0
1,0,1,1,495.271,20.0,50.0,24.0,0
1,0,1,1,486.063,20.0,50.0,24.0,0
1,0,1,1,478.77,20.0,50.0,24.0,0
1,0,1,1,469.292,20.0,50.0,24.0,0
1,0,1,1,472.753,20.0,50.0,24.0,0
1,0,1,1,471.859,20.0,50.0,24.0,0
1,0,1,1,479.462,20.0,50.0,24.0,0
1,0,1,1,484.195,20.0,50.0,24.0,0
1,0,1,1,486.618,20.0,50.0,24.0,0
1,0,1,1,474.422,20.0,50.0,24.0,0
1,0,1,1,477.653,20.0,50.0,24.0,0
1,0,1,1,470.861,20.0,50.0,24.0,0
1,0,1,1,466.713,20.0,50.0,24.0,0
1,0,1,1,465.362,20.0,50.0,24.0,0
1,0,1,1,463.176,20.0,50.0,24.0,0
1,0,1,1,460.94,20.0,50.0,24.0,0
1,0,1,1,448.914,20.0,50.0,24.0,0
1,0,1,1,459.142,20.0,50.0,24.0,0
1,0,1,1,454.81,20.0,50.0,24.0,0
1,0,1,1,468.781,20.0,50.0,24.0,0
1,0,1,1,454.252,20.0,50.0,24.0,0
1,0,1,1,451.693,20.0,50.0,24.0,0
1,0,1,1,461.506,20.0,50.0,24.0,0
1,0,1,1,460.839,20.0,50.0,24.0,0
1,0,1,1,463.72,20.0,50.0,24.0,0
1,0,1,1,473.369,20.0,50.0,24.0,0
1,0,1,1,475.989,20.0,50.0,24.0,0
1,0,1,1,465.849,20.0,50.0,24.0,0
1,0,1,1,458.974,20.0,50.0,24.0,0
1,0,1,1,462.774,20.0,50.0,24.0,0
1,0,1,1,465.012,20.0,50.0,24.0,0
1,0,1,1,453.116,20.0,50.0,24.0,0
1,0,1,1,466.343,20.0,50.0,24.0,0
1,0,1,1,480.242,20.0,50.0,24.0,0
1,0,1,1,474.159,20.0,50.0,24.0,0
1,0,1,1,466.34,20.0,50.0,24.0,0
1,0,1,1,478.664,20.0,50.0,24.0,0
1,0,1,1,458.214,20.0,50.0,24.0,0
